trade_id,account_id,client_document,document_clean,document_type,date,ticker,side,quantity,price,broker_fee,tax,gross_amount,total_costs,net_amount,currency,source_file
T1000282,A0118,15.555.827/1365-45,15555827136545,CNPJ,2026-02-06,BOVA11,SELL,1500.0,122.7444,2.75,3.25,-184116.6,6.0,-184122.6,BRL,transactions_20260213.csv
T1000325,A0192,911.080.960-00,91108096000,CPF,2026-02-05,VALE3,BUY,1.0,68.92,0.38,0.0,68.92,0.38,68.54,BRL,transactions_20260213.csv
T1000316,A0106,894.049.760-08,89404976008,CPF,2026-02-04,PETR4,SELL,10.0,35.4455,1.5,0.1,-354.45500000000004,1.6,-356.05500000000006,BRL,transactions_20260213.csv
T1000308,A0163,530.856.653-40,53085665340,CPF,2026-02-07,BOVA11,SELL,1000.0,120.7296,0.0,3.0,-120729.6,3.0,-120732.6,BRL,transactions_20260213.csv
T1000331,A0181,037.459.651-40,03745965140,CPF,2026-02-06,PETR4,SELL,250.0,35.3945,2.75,3.0,-8848.625,5.75,-8854.375,BRL,transactions_20260213.csv
T1000300,A0026,173.844.435-04,17384443504,CPF,2026-02-06,PETR4,SELL,10.0,35.3945,0.38,0.1,-353.945,0.48,-354.425,BRL,transactions_20260213.csv
T1000273,A0379,47.574.596/2293-58,47574596229358,CNPJ,2026-02-06,BBAS3,SELL,250.0,52.0594,10.0,0.0,-13014.849999999999,10.0,-13024.849999999999,BRL,transactions_20260213.csv
T1000307,A0073,039.433.427-27,03943342727,CPF,2026-02-03,WEGE3,BUY,1500.0,38.97,2.75,7.0,58455.0,9.75,58445.25,BRL,transactions_20260213.csv
T1000320,A0227,80.968.153/4591-50,80968153459150,CNPJ,2026-02-04,PETR4,SELL,250.0,35.4455,10.0,3.25,-8861.375,13.25,-8874.625,BRL,transactions_20260213.csv
T1000274,A0366,16.687.031/5206-00,16687031520600,CNPJ,2026-02-04,VALE3,BUY,1500.0,67.95,2.75,0.38,101925.0,3.13,101921.87,BRL,transactions_20260213.csv
T1000318,A0313,75.125.297/8041-47,75125297804147,CNPJ,2026-02-05,WEGE3,BUY,1.0,38.75,10.0,0.1,38.75,10.1,28.65,BRL,transactions_20260213.csv
T1000295,A0139,297.091.147-78,29709114778,CPF,2026-02-07,BBAS3,BUY,1.0,51.43,0.38,1.1,51.43,1.48,49.95,BRL,transactions_20260213.csv
T1000264,A0016,36.922.357/1743-26,36922357174326,CNPJ,2026-02-05,BOVA11,BUY,100.0,123.84,10.0,1.1,12384.0,11.1,12372.9,BRL,transactions_20260213.csv
T1000322,A0335,08.737.785/7255-95,08737785725595,CNPJ,2026-02-04,PETR4,SELL,1500.0,35.4455,2.75,7.0,-53168.25000000001,9.75,-53178.00000000001,BRL,transactions_20260213.csv
T1000283,A0063,93.350.879/9761-55,93350879976155,CNPJ,2026-02-05,ABEV3,SELL,10.0,15.16,0.0,0.1,-151.6,0.1,-151.7,BRL,transactions_20260213.csv
T1000334,A0364,30.970.932/2637-22,30970932263722,CNPJ,2026-02-06,BOVA11,BUY,1500.0,122.7444,10.0,0.38,184116.6,10.38,184106.22,BRL,transactions_20260213.csv
T1000337,A0327,772.592.147-83,77259214783,CPF,2026-02-05,BBAS3,SELL,100.0,51.5028,2.75,3.0,-5150.28,5.75,-5156.03,BRL,transactions_20260213.csv
T1000290,A0339,042.109.192-41,04210919241,CPF,2026-02-05,BOVA11,SELL,10.0,123.84,2.75,3.25,-1238.4,6.0,-1244.4,BRL,transactions_20260213.csv
T1000301,A0133,89.188.368/5511-00,89188368551100,CNPJ,2026-02-04,VALE3,BUY,250.0,67.95,1.0,0.0,16987.5,1.0,16986.5,BRL,transactions_20260213.csv
T1000340,A0196,905.790.786-04,90579078604,CPF,2026-02-07,BBAS3,SELL,1.0,51.43,1.5,3.25,-51.43,4.75,-56.18,BRL,transactions_20260213.csv
T1000296,A0216,66.624.396/6030-12,66624396603012,CNPJ,2026-02-05,BBAS3,SELL,100.0,51.5028,1.5,1.0,-5150.28,2.5,-5152.78,BRL,transactions_20260213.csv
T1000305,A0007,218.583.336-79,21858333679,CPF,2026-02-03,PETR4,SELL,1.0,35.3,10.0,0.0,-35.3,10.0,-45.3,BRL,transactions_20260213.csv
T1000339,A0031,74.367.136/9594-86,74367136959486,CNPJ,2026-02-05,PETR4,BUY,10.0,35.3166,25.0,7.5,353.166,32.5,320.666,BRL,transactions_20260213.csv
T1000293,A0222,395.021.904-83,39502190483,CPF,2026-02-03,BOVA11,BUY,100.0,122.18,10.0,1.0,12218.0,11.0,12207.0,BRL,transactions_20260213.csv
T1000270,A0018,820.955.965-60,82095596560,CPF,2026-02-05,BBAS3,BUY,10.0,51.5028,25.0,7.0,515.028,32.0,483.028,BRL,transactions_20260213.csv
T1000330,A0346,31.118.474/9648-07,31118474964807,CNPJ,2026-02-03,BBAS3,SELL,1000.0,52.442,0.0,7.5,-52442.0,7.5,-52449.5,BRL,transactions_20260213.csv
T1000327,A0196,47.098.854/6454-00,47098854645400,CNPJ,2026-02-06,VALE3,BUY,1.0,69.34,0.0,7.5,69.34,7.5,61.84,BRL,transactions_20260213.csv
T1000336,A0183,991.933.774-95,99193377495,CPF,2026-02-05,ABEV3,BUY,250.0,15.16,2.75,0.0,3790.0,2.75,3787.25,BRL,transactions_20260213.csv
T1000317,A0053,44.370.492/7495-07,44370492749507,CNPJ,2026-02-05,WEGE3,BUY,100.0,38.75,0.0,0.0,3875.0,0.0,3875.0,BRL,transactions_20260213.csv
T1000271,A0036,049.497.514-84,04949751484,CPF,2026-02-06,BOVA11,BUY,100.0,122.7444,10.0,0.0,12274.44,10.0,12264.44,BRL,transactions_20260213.csv
T1000342,A0140,317.682.832-22,31768283222,CPF,2026-02-05,ABEV3,SELL,25.0,15.16,2.75,1.1,-379.0,3.85,-382.85,BRL,transactions_20260213.csv
T1000329,A0041,74.367.136/9594-86,74367136959486,CNPJ,2026-02-04,WEGE3,BUY,100.0,38.14,1.0,1.1,3814.0,2.1,3811.9,BRL,transactions_20260213.csv
T1000294,A0099,162.308.145-95,16230814595,CPF,2026-02-06,ITUB4,SELL,100.0,30.1293,25.0,0.38,-3012.9300000000003,25.38,-3038.3100000000004,BRL,transactions_20260213.csv
T1000321,A0138,74.367.136/9594-86,74367136959486,CNPJ,2026-02-03,ITUB4,BUY,10.0,29.72,0.38,7.5,297.2,7.88,289.32,BRL,transactions_20260213.csv
T1000265,A0199,956.183.159-71,95618315971,CPF,2026-02-05,ABEV3,BUY,25.0,15.16,0.38,0.0,379.0,0.38,378.62,BRL,transactions_20260213.csv
T1000314,A0330,684.458.352-46,68445835246,CPF,2026-02-03,BOVA11,BUY,1.5,122.18,2.75,1.0,183.27,3.75,179.52,BRL,transactions_20260213.csv
T1000299,A0226,272.029.043-22,27202904322,CPF,2026-02-04,BOVA11,BUY,250.0,123.88,0.0,3.25,30970.0,3.25,30966.75,BRL,transactions_20260213.csv
T1000343,A0086,439.914.462-94,43991446294,CPF,2026-02-05,ITUB4,SELL,1500.0,29.84,0.0,7.5,-44760.0,7.5,-44767.5,BRL,transactions_20260213.csv
T1000344,A0346,707.180.644-61,70718064461,CPF,2026-02-06,PETR4,BUY,100.0,35.3945,2.0,3.0,3539.4500000000003,5.0,3534.4500000000003,BRL,transactions_20260213.csv
T1000291,A0110,74.367.136/9594-86,74367136959486,CNPJ,2026-02-04,ITUB4,BUY,1.0,29.8694,10.0,7.5,29.8694,17.5,12.369399999999999,BRL,transactions_20260213.csv
T1000346,A0131,17.138.554/6672-54,17138554667254,CNPJ,2026-02-04,BBAS3,BUY,100.0,52.67,0.0,3.0,5267.0,3.0,5264.0,BRL,transactions_20260213.csv
T1000263,A0138,74.367.136/9594-86,74367136959486,CNPJ,2026-02-04,ITUB4,BUY,100.0,29.8694,2.75,1.0,2986.94,3.75,2983.19,BRL,transactions_20260213.csv
T1000277,A0205,444.533.729-30,44453372930,CPF,2026-02-06,BOVA11,SELL,1500.0,122.7444,0.38,3.25,-184116.6,3.63,-184120.23,BRL,transactions_20260213.csv
T1000332,A0195,57.753.288/9028-03,57753288902803,CNPJ,2026-02-05,PETR4,SELL,5.0,35.3166,10.0,0.0,-176.583,10.0,-186.583,BRL,transactions_20260213.csv
T1000267,A0254,174.549.767-60,17454976760,CPF,2026-02-03,BBAS3,BUY,1.0,52.442,2.75,0.0,52.442,2.75,49.692,BRL,transactions_20260213.csv
T1000261,A0045,270.093.604-30,27009360430,CPF,2026-02-04,PETR4,SELL,1.0,35.4455,0.38,3.25,-35.4455,3.63,-39.075500000000005,BRL,transactions_20260213.csv
T1000345,A0227,403.554.581-36,40355458136,CPF,2026-02-05,VALE3,SELL,5.0,68.92,0.0,3.25,-344.6,3.25,-347.85,BRL,transactions_20260213.csv
T1000281,A0317,72.925.929/3129-67,72925929312967,CNPJ,2026-02-05,BBAS3,SELL,100.0,51.5028,1.5,0.0,-5150.28,1.5,-5151.78,BRL,transactions_20260213.csv
T1000323,A0276,69.278.437/4581-00,69278437458100,CNPJ,2026-02-05,ABEV3,SELL,25.0,15.16,25.0,1.1,-379.0,26.1,-405.1,BRL,transactions_20260213.csv
T1000289,A0217,214.334.583-65,21433458365,CPF,2026-02-03,BBAS3,SELL,100.0,52.442,0.0,1.0,-5244.2,1.0,-5245.2,BRL,transactions_20260213.csv
T1001026,A0347,335.505.853-06,33550585306,CPF,2026-02-03,BOVA11,SELL,1000.0,122.18,0.0,7.0,-122180.0,7.0,-122187.0,BRL,transactions_20260213.csv
T1000335,A0002,338.761.768-24,33876176824,CPF,2026-02-05,BBAS3,SELL,1.0,51.5028,2.0,7.5,-51.5028,9.5,-61.0028,BRL,transactions_20260213.csv
T1000338,A0174,62.298.142/2427-31,62298142242731,CNPJ,2026-02-04,BOVA11,SELL,1.5,123.88,2.0,1.1,-185.82,3.1,-188.92,BRL,transactions_20260213.csv
T1000324,A0226,929.314.322-45,92931432245,CPF,2026-02-03,ABEV3,BUY,25.0,14.83,0.38,7.0,370.75,7.38,363.37,BRL,transactions_20260213.csv
T1000272,A0047,74.367.136/9594-86,74367136959486,CNPJ,2026-02-07,BBAS3,BUY,1500.0,51.43,10.0,3.25,77145.0,13.25,77131.75,BRL,transactions_20260213.csv
T1000341,A0250,154.624.601-04,15462460104,CPF,2026-02-07,BBAS3,BUY,1000.0,51.43,2.75,0.0,51430.0,2.75,51427.25,BRL,transactions_20260213.csv
T1000203,A0246,888.223.896-20,88822389620,CPF,2026-02-06,BOVA11,SELL,1.0,122.7444,2.75,0.0,-122.7444,2.75,-125.4944,BRL,transactions_20260212.csv
T1000217,A0278,07.701.001/9265-95,07701001926595,CNPJ,2026-02-06,ABEV3,BUY,25.0,14.8,1.0,3.25,370.0,4.25,365.75,BRL,transactions_20260212.csv
T1000224,A0088,87.280.699/2463-30,87280699246330,CNPJ,2026-02-04,ITUB4,SELL,1.5,29.8694,10.0,1.1,-44.8041,11.1,-55.9041,BRL,transactions_20260212.csv
T1000257,A0048,40.737.679/3084-09,40737679308409,CNPJ,2026-02-06,BBAS3,BUY,5.0,52.0594,25.0,3.25,260.29699999999997,28.25,232.04699999999997,BRL,transactions_20260212.csv
T1000188,A0278,73.813.727/6837-06,73813727683706,CNPJ,2026-02-04,ABEV3,SELL,10.0,15.11,0.0,1.1,-151.1,1.1,-152.2,BRL,transactions_20260212.csv
T1000245,A0239,28.017.040/4391-24,28017040439124,CNPJ,2026-02-04,ITUB4,SELL,25.0,29.8694,0.38,3.0,-746.735,3.38,-750.115,BRL,transactions_20260212.csv
T1000194,A0381,25.169.111/9011-11,25169111901111,CNPJ,2026-02-07,ABEV3,BUY,10.0,15.0,0.0,7.5,150.0,7.5,142.5,BRL,transactions_20260212.csv
T1000254,A0024,004.091.141-11,00409114111,CPF,2026-02-04,PETR4,SELL,10.0,35.4455,0.0,0.38,-354.45500000000004,0.38,-354.83500000000004,BRL,transactions_20260212.csv
T1000181,A0212,830.079.421-28,83007942128,CPF,2026-02-06,BOVA11,BUY,100.0,122.7444,0.0,3.25,12274.44,3.25,12271.19,BRL,transactions_20260212.csv
T1000187,A0198,40.301.242/5233-10,40301242523310,CNPJ,2026-02-05,VALE3,SELL,1.0,68.92,10.0,3.0,-68.92,13.0,-81.92,BRL,transactions_20260212.csv
T1000174,A0206,16.146.241/1488-49,16146241148849,CNPJ,2026-02-06,BOVA11,BUY,10.0,122.7444,25.0,0.1,1227.444,25.1,1202.344,BRL,transactions_20260212.csv
T1000241,A0158,380.473.519-31,38047351931,CPF,2026-02-03,WEGE3,SELL,100.0,38.97,25.0,0.1,-3897.0,25.1,-3922.1,BRL,transactions_20260212.csv
T1000211,A0233,982.049.994-10,98204999410,CPF,2026-02-04,ITUB4,SELL,5.0,29.8694,1.0,7.0,-149.34699999999998,8.0,-157.34699999999998,BRL,transactions_20260212.csv
T1000170,A0200,25.051.108/2716-77,25051108271677,CNPJ,2026-02-04,WEGE3,BUY,10.0,38.14,0.0,0.1,381.4,0.1,381.29999999999995,BRL,transactions_20260212.csv
T1000189,A0293,74.367.136/9594-86,74367136959486,CNPJ,2026-02-07,BBAS3,SELL,100.0,51.43,0.38,0.38,-5143.0,0.76,-5143.76,BRL,transactions_20260212.csv
T1000259,A0091,10.176.700/9571-04,10176700957104,CNPJ,2026-02-03,VALE3,BUY,1.0,69.0294,0.0,1.1,69.0294,1.1,67.9294,BRL,transactions_20260212.csv
T1000201,A0194,908.326.876-42,90832687642,CPF,2026-02-06,BOVA11,SELL,1000.0,122.7444,10.0,0.38,-122744.4,10.38,-122754.78,BRL,transactions_20260212.csv
T1000235,A0209,65.770.191/6836-80,65770191683680,CNPJ,2026-02-04,BOVA11,SELL,10.0,123.88,25.0,3.25,-1238.8,28.25,-1267.05,BRL,transactions_20260212.csv
T1000172,A0337,27.645.556/4376-11,27645556437611,CNPJ,2026-02-04,VALE3,BUY,1.0,67.95,25.0,0.0,67.95,25.0,42.95,BRL,transactions_20260212.csv
T1000183,A0149,377.654.756-14,37765475614,CPF,2026-02-04,WEGE3,SELL,10.0,38.14,2.75,0.1,-381.4,2.85,-384.25,BRL,transactions_20260212.csv
T1000176,A0373,889.477.551-84,88947755184,CPF,2026-02-04,WEGE3,SELL,5.0,38.14,25.0,7.5,-190.7,32.5,-223.2,BRL,transactions_20260212.csv
T1000223,A0181,109.744.181-45,10974418145,CPF,2026-02-04,PETR4,SELL,1.0,35.4455,0.0,1.1,-35.4455,1.1,-36.545500000000004,BRL,transactions_20260212.csv
T1000219,A0016,64.650.879/0222-50,64650879022250,CNPJ,2026-02-05,WEGE3,BUY,5.0,38.75,25.0,1.0,193.75,26.0,167.75,BRL,transactions_20260212.csv
T1000210,A0216,376.551.662-77,37655166277,CPF,2026-02-03,BOVA11,SELL,5.0,122.18,0.0,3.25,-610.9000000000001,3.25,-614.1500000000001,BRL,transactions_20260212.csv
T1000207,A0357,48.539.913/5066-20,48539913506620,CNPJ,2026-02-06,WEGE3,BUY,1500.0,38.8391,2.75,0.38,58258.65,3.13,58255.520000000004,BRL,transactions_20260212.csv
T1000212,A0144,177.638.715-55,17763871555,CPF,2026-02-03,WEGE3,SELL,100.0,38.97,25.0,3.25,-3897.0,28.25,-3925.25,BRL,transactions_20260212.csv
T1000252,A0068,883.740.887-02,88374088702,CPF,2026-02-05,WEGE3,BUY,25.0,38.75,10.0,0.1,968.75,10.1,958.65,BRL,transactions_20260212.csv
T1000222,A0317,385.868.096-67,38586809667,CPF,2026-02-04,WEGE3,BUY,1500.0,38.14,1.0,0.0,57210.0,1.0,57209.0,BRL,transactions_20260212.csv
T1000255,A0379,74.367.136/9594-86,74367136959486,CNPJ,2026-02-07,ITUB4,SELL,25.0,29.39,2.75,0.1,-734.75,2.85,-737.6,BRL,transactions_20260212.csv
T1000242,A0005,703.129.076-72,70312907672,CPF,2026-02-07,ITUB4,SELL,1.0,29.39,2.0,3.0,-29.39,5.0,-34.39,BRL,transactions_20260212.csv
T1000204,A0354,515.668.699-00,51566869900,CPF,2026-02-06,WEGE3,SELL,100.0,38.8391,10.0,7.5,-3883.9100000000003,17.5,-3901.4100000000003,BRL,transactions_20260212.csv
T1000171,A0297,73.132.594/4489-75,73132594448975,CNPJ,2026-02-04,PETR4,BUY,250.0,35.4455,0.0,3.0,8861.375,3.0,8858.375,BRL,transactions_20260212.csv
T1000229,A0110,381.464.553-79,38146455379,CPF,2026-02-06,PETR4,BUY,1.0,35.3945,25.0,1.1,35.3945,26.1,9.2945,BRL,transactions_20260212.csv
T1001074,A0385,365.646.977-67,36564697767,CPF,2026-02-06,ITUB4,SELL,5.0,30.1293,10.0,0.38,-150.6465,10.38,-161.0265,BRL,transactions_20260212.csv
T1000195,A0166,74.367.136/9594-86,74367136959486,CNPJ,2026-02-06,ABEV3,SELL,1.0,14.8,2.75,7.5,-14.8,10.25,-25.05,BRL,transactions_20260212.csv
T1000205,A0148,309.583.918-90,30958391890,CPF,2026-02-04,WEGE3,SELL,25.0,38.14,1.5,0.0,-953.5,1.5,-955.0,BRL,transactions_20260212.csv
T1000248,A0042,90.431.084/8994-13,90431084899413,CNPJ,2026-02-05,BBAS3,SELL,10.0,51.5028,0.0,0.0,-515.028,0.0,-515.028,BRL,transactions_20260212.csv
T1000190,A0091,04.071.238/7598-90,04071238759890,CNPJ,2026-02-06,ITUB4,BUY,1.0,30.1293,10.0,0.1,30.1293,10.1,20.0293,BRL,transactions_20260212.csv
T1000198,A0092,040.388.904-90,04038890490,CPF,2026-02-03,ABEV3,SELL,100.0,14.83,2.0,7.5,-1483.0,9.5,-1492.5,BRL,transactions_20260212.csv
T1000193,A0342,40.126.551/2711-49,40126551271149,CNPJ,2026-02-05,BBAS3,BUY,10.0,51.5028,2.75,3.0,515.028,5.75,509.278,BRL,transactions_20260212.csv
T1000184,A0305,864.213.322-85,86421332285,CPF,2026-02-03,ITUB4,SELL,100.0,29.72,2.0,7.0,-2972.0,9.0,-2981.0,BRL,transactions_20260212.csv
T1000250,A0335,254.904.065-18,25490406518,CPF,2026-02-03,PETR4,BUY,1.0,35.3,10.0,0.38,35.3,10.38,24.919999999999995,BRL,transactions_20260212.csv
T1000230,A0361,13.944.791/9150-93,13944791915093,CNPJ,2026-02-07,BBAS3,BUY,100.0,51.43,25.0,1.1,5143.0,26.1,5116.9,BRL,transactions_20260212.csv
T1000249,A0298,119.888.316-28,11988831628,CPF,2026-02-06,BOVA11,SELL,1000.0,122.7444,25.0,1.1,-122744.4,26.1,-122770.5,BRL,transactions_20260212.csv
T1000215,A0389,956.830.875-03,95683087503,CPF,2026-02-07,WEGE3,SELL,10.0,38.45,1.0,0.0,-384.5,1.0,-385.5,BRL,transactions_20260212.csv
T1000185,A0257,254.025.479-98,25402547998,CPF,2026-02-04,VALE3,BUY,1500.0,67.95,0.38,3.25,101925.0,3.63,101921.37,BRL,transactions_20260212.csv
T1000173,A0286,116.827.692-67,11682769267,CPF,2026-02-04,ITUB4,SELL,5.0,29.8694,25.0,0.0,-149.34699999999998,25.0,-174.34699999999998,BRL,transactions_20260212.csv
T1000186,A0232,260.158.507-28,26015850728,CPF,2026-02-04,VALE3,SELL,250.0,67.95,10.0,7.5,-16987.5,17.5,-17005.0,BRL,transactions_20260212.csv
T1000258,A0151,08.120.746/0841-40,08120746084140,CNPJ,2026-02-07,VALE3,SELL,25.0,68.95,0.0,7.0,-1723.75,7.0,-1730.75,BRL,transactions_20260212.csv
T1000239,A0259,501.002.210-92,50100221092,CPF,2026-02-04,ABEV3,BUY,250.0,15.11,0.0,0.1,3777.5,0.1,3777.4,BRL,transactions_20260212.csv
T1000225,A0322,319.364.505-26,31936450526,CPF,2026-02-07,ITUB4,SELL,25.0,29.39,0.0,1.1,-734.75,1.1,-735.85,BRL,transactions_20260212.csv
T1000236,A0183,630.753.267-04,63075326704,CPF,2026-02-04,ITUB4,SELL,1.5,29.8694,10.0,0.1,-44.8041,10.1,-54.9041,BRL,transactions_20260212.csv
T1000237,A0363,344.401.230-66,34440123066,CPF,2026-02-07,VALE3,BUY,10.0,68.95,0.38,7.0,689.5,7.38,682.12,BRL,transactions_20260212.csv
T1000177,A0368,74.367.136/9594-86,74367136959486,CNPJ,2026-02-06,BBAS3,SELL,1000.0,52.0594,0.0,1.1,-52059.399999999994,1.1,-52060.49999999999,BRL,transactions_20260212.csv
T1000206,A0349,432.597.229-39,43259722939,CPF,2026-02-04,ITUB4,BUY,1.5,29.8694,25.0,7.5,44.8041,32.5,12.304099999999998,BRL,transactions_20260212.csv
T1000180,A0003,813.898.286-11,81389828611,CPF,2026-02-05,WEGE3,SELL,250.0,38.75,10.0,7.0,-9687.5,17.0,-9704.5,BRL,transactions_20260212.csv
T1000231,A0056,81.683.737/8330-10,81683737833010,CNPJ,2026-02-05,BOVA11,BUY,25.0,123.84,0.38,3.25,3096.0,3.63,3092.37,BRL,transactions_20260212.csv
T1000253,A0128,589.404.816-82,58940481682,CPF,2026-02-04,BOVA11,SELL,10.0,123.88,0.38,1.0,-1238.8,1.38,-1240.18,BRL,transactions_20260212.csv
T1000208,A0293,678.600.417-23,67860041723,CPF,2026-02-04,PETR4,SELL,1.0,35.4455,0.0,0.0,-35.4455,0.0,-35.4455,BRL,transactions_20260212.csv
T1000233,A0255,261.138.817-25,26113881725,CPF,2026-02-06,BOVA11,BUY,1.0,122.7444,1.5,0.38,122.7444,1.88,120.8644,BRL,transactions_20260212.csv
T1000220,A0231,889.556.387-52,88955638752,CPF,2026-02-03,BOVA11,SELL,1.0,122.18,0.0,3.25,-122.18,3.25,-125.43,BRL,transactions_20260212.csv
T1000192,A0098,15.305.396/6728-43,15305396672843,CNPJ,2026-02-04,ABEV3,SELL,250.0,15.11,25.0,7.5,-3777.5,32.5,-3810.0,BRL,transactions_20260212.csv
T1000191,A0334,34.607.833/8021-10,34607833802110,CNPJ,2026-02-07,BBAS3,BUY,1.5,51.43,25.0,7.0,77.145,32.0,45.144999999999996,BRL,transactions_20260212.csv
T1001049,A0186,29.087.483/3692-70,29087483369270,CNPJ,2026-02-05,BOVA11,BUY,100.0,123.84,25.0,0.0,12384.0,25.0,12359.0,BRL,transactions_20260212.csv
T1000251,A0346,07.439.977/2203-53,07439977220353,CNPJ,2026-02-05,BBAS3,BUY,25.0,51.5028,0.0,0.0,1287.57,0.0,1287.57,BRL,transactions_20260212.csv
T1000243,A0323,29.993.767/3950-64,29993767395064,CNPJ,2026-02-04,BOVA11,SELL,250.0,123.88,25.0,0.38,-30970.0,25.38,-30995.38,BRL,transactions_20260212.csv
T1000226,A0296,92.426.350/8890-59,92426350889059,CNPJ,2026-02-05,VALE3,BUY,5.0,68.92,25.0,0.38,344.6,25.38,319.22,BRL,transactions_20260212.csv
T1000246,A0264,598.823.977-35,59882397735,CPF,2026-02-05,BOVA11,SELL,5.0,123.84,1.0,7.0,-619.2,8.0,-627.2,BRL,transactions_20260212.csv
T1000227,A0148,81.825.980/1431-93,81825980143193,CNPJ,2026-02-07,WEGE3,BUY,100.0,38.45,0.38,1.1,3845.0000000000005,1.48,3843.5200000000004,BRL,transactions_20260212.csv
T1000118,A0053,74.367.136/9594-86,74367136959486,CNPJ,2026-02-07,VALE3,BUY,100.0,68.95,0.38,0.1,6895.0,0.48,6894.52,BRL,transactions_20260211.csv
T1000106,A0035,35.359.732/5280-54,35359732528054,CNPJ,2026-02-03,PETR4,BUY,1500.0,35.3,2.0,1.1,52949.99999999999,3.1,52946.899999999994,BRL,transactions_20260211.csv
T1000104,A0158,81.261.268/9741-08,81261268974108,CNPJ,2026-02-03,BBAS3,SELL,1000.0,52.442,0.38,1.1,-52442.0,1.48,-52443.48,BRL,transactions_20260211.csv
T1000147,A0400,51.983.687/1504-83,51983687150483,CNPJ,2026-02-06,WEGE3,SELL,10.0,38.8391,10.0,0.1,-388.391,10.1,-398.49100000000004,BRL,transactions_20260211.csv
T1000088,A0293,71.913.435/4754-40,71913435475440,CNPJ,2026-02-03,BOVA11,SELL,1.0,122.18,1.5,0.1,-122.18,1.6,-123.78,BRL,transactions_20260211.csv
T1000101,A0223,91.291.580/6465-16,91291580646516,CNPJ,2026-02-05,BOVA11,BUY,5.0,123.84,2.75,3.25,619.2,6.0,613.2,BRL,transactions_20260211.csv
T1000099,A0144,538.277.251-78,53827725178,CPF,2026-02-04,BOVA11,BUY,1.0,123.88,0.0,1.0,123.88,1.0,122.88,BRL,transactions_20260211.csv
T1000120,A0109,088.482.977-49,08848297749,CPF,2026-02-03,ITUB4,BUY,250.0,29.72,1.5,0.0,7430.0,1.5,7428.5,BRL,transactions_20260211.csv
T1000102,A0037,274.871.969-76,27487196976,CPF,2026-02-07,VALE3,SELL,1.0,68.95,0.0,3.25,-68.95,3.25,-72.2,BRL,transactions_20260211.csv
T1000116,A0374,983.991.438-39,98399143839,CPF,2026-02-06,BOVA11,BUY,1000.0,122.7444,0.0,0.1,122744.4,0.1,122744.29999999999,BRL,transactions_20260211.csv
T1000090,A0267,33.676.510/0624-05,33676510062405,CNPJ,2026-02-05,WEGE3,BUY,5.0,38.75,10.0,3.0,193.75,13.0,180.75,BRL,transactions_20260211.csv
T1000163,A0136,626.294.861-92,62629486192,CPF,2026-02-07,PETR4,BUY,1000.0,35.02,25.0,0.0,35020.0,25.0,34995.0,BRL,transactions_20260211.csv
T1000152,A0016,867.346.781-05,86734678105,CPF,2026-02-04,BBAS3,BUY,100.0,52.67,0.0,0.1,5267.0,0.1,5266.9,BRL,transactions_20260211.csv
T1000093,A0108,48.654.752/5836-02,48654752583602,CNPJ,2026-02-04,WEGE3,BUY,1.0,38.14,0.38,0.0,38.14,0.38,37.76,BRL,transactions_20260211.csv
T1000154,A0013,956.119.542-94,95611954294,CPF,2026-02-07,VALE3,BUY,100.0,68.95,2.75,3.25,6895.0,6.0,6889.0,BRL,transactions_20260211.csv
T1000159,A0009,74.367.136/9594-86,74367136959486,CNPJ,2026-02-05,BBAS3,SELL,5.0,51.5028,10.0,1.1,-257.514,11.1,-268.61400000000003,BRL,transactions_20260211.csv
T1000150,A0220,86.597.985/7754-36,86597985775436,CNPJ,2026-02-07,ITUB4,BUY,1.0,29.39,1.5,0.38,29.39,1.88,27.51,BRL,transactions_20260211.csv
T1000097,A0133,06.638.424/6782-07,06638424678207,CNPJ,2026-02-05,PETR4,BUY,1.0,35.3166,10.0,0.0,35.3166,10.0,25.3166,BRL,transactions_20260211.csv
T1000089,A0371,287.326.183-87,28732618387,CPF,2026-02-06,ABEV3,BUY,1000.0,14.8,2.75,7.0,14800.0,9.75,14790.25,BRL,transactions_20260211.csv
T1000146,A0316,394.909.523-38,39490952338,CPF,2026-02-06,VALE3,SELL,1500.0,69.34,2.75,0.0,-104010.0,2.75,-104012.75,BRL,transactions_20260211.csv
T1000122,A0069,64.752.925/6753-73,64752925675373,CNPJ,2026-02-03,BBAS3,BUY,5.0,52.442,0.0,1.1,262.21,1.1,261.10999999999996,BRL,transactions_20260211.csv
T1000124,A0045,758.410.352-90,75841035290,CPF,2026-02-03,ITUB4,BUY,10.0,29.72,25.0,0.38,297.2,25.38,271.82,BRL,transactions_20260211.csv
T1000148,A0174,606.950.365-13,60695036513,CPF,2026-02-04,ITUB4,BUY,1000.0,29.8694,0.0,7.0,29869.399999999998,7.0,29862.399999999998,BRL,transactions_20260211.csv
T1000132,A0001,862.696.549-47,86269654947,CPF,2026-02-05,PETR4,SELL,1500.0,35.3166,0.38,3.25,-52974.9,3.63,-52978.53,BRL,transactions_20260211.csv
T1000135,A0101,73.022.952/4956-42,73022952495642,CNPJ,2026-02-04,BBAS3,BUY,250.0,52.67,10.0,3.25,13167.5,13.25,13154.25,BRL,transactions_20260211.csv
T1000145,A0241,664.366.731-30,66436673130,CPF,2026-02-07,WEGE3,BUY,250.0,38.45,10.0,0.0,9612.5,10.0,9602.5,BRL,transactions_20260211.csv
